"<a href='http://geolite.maxmind.com/download/geoip/database/GeoLiteCity.dat.gz' title='Download GeoCity database'>Download</a> and unzip file under the 'MAGETO_ROOT/lib/MaxMind/GeoIP/data' folder if you don't have it","<a href='http://geolite.maxmind.com/download/geoip/database/GeoLiteCity.dat.gz' title='Descarregar base de dados GeoCity'>Descarregue</a> o ficheiro e descomprima-o dentro da directoria ""MAGETO_ROOT/lib/MaxMind/GeoIP/data"" se o não possui"
"GeoCity filename","Nome do ficheiro GeoCity"
