"<a href='http://geolite.maxmind.com/download/geoip/database/GeoLiteCity.dat.gz' title='Download GeoCity database'>Download</a> and unzip file under the 'MAGETO_ROOT/lib/MaxMind/GeoIP/data' folder if you don't have it","<a href='http://geolite.maxmind.com/download/geoip/database/GeoLiteCity.dat.gz' title='Скачать GeoCity базу данных'>Скачайте</a> и распакуйте файлы в папку 'MAGETO_ROOT/lib/MaxMind/GeoIP/data'"
"GeoCity filename","Имя файла GeoCity"
