"<a href='http://geolite.maxmind.com/download/geoip/database/GeoLiteCity.dat.gz' title='Download GeoCity database'>Download</a> and unzip file under the 'MAGETO_ROOT/lib/MaxMind/GeoIP/data' folder if you don't have it","<a href='http://geolite.maxmind.com/download/geoip/database/GeoLiteCity.dat.gz' title='Download GeoCity database'>Download</a> en unzip bestand onder de 'MAGETO_ROOT/lib/MaxMind/GeoIP/data' map als u die niet heeft"
"GeoCity filename","GeoCity bestandsnaam"
